# z, uu, uv, uw, vv, vw, ww, tke
3.250000000000000000e+02 5.761414529331932962e-04 -1.518678510036457544e-04 -2.237208402163457169e-05 3.553683142527513201e-04 9.188795790392023988e-06 1.401509594544112077e-03 1.166509680865028455e-03
3.281250000000000000e+02 6.049702879910383822e-04 -1.370943770470662161e-04 -1.370871167243162144e-05 3.500371375155161011e-04 1.305807378017716428e-05 1.397089941855316408e-03 1.176048683680935500e-03
3.312500000000000000e+02 6.414067525327146009e-04 -1.311893158538289387e-04 -2.962692233374823974e-05 3.573306145880559529e-04 -3.442158128115618295e-06 1.406849243357723026e-03 1.202793305239246817e-03
3.343750000000000000e+02 6.702820733029691809e-04 -1.087244787349124823e-04 -2.090116011810476130e-05 3.595753190121686767e-04 5.792439261065439038e-06 1.406382188054846509e-03 1.218119790184992238e-03
3.375000000000000000e+02 7.048185833755290499e-04 -1.013587609104262346e-04 -3.148028134409198189e-05 3.562052158860286809e-04 -1.297690585855639146e-05 1.409016678709777313e-03 1.235020238985667495e-03
3.406250000000000000e+02 7.237055529873200489e-04 -7.661447136591810828e-05 -3.569359370820355680e-05 3.612558139247062754e-04 7.777685042970000783e-06 1.405220250578825261e-03 1.245090808745425793e-03
3.437500000000000000e+02 7.441160054413620576e-04 -5.956151758463892030e-05 -3.070791280493659971e-05 3.616952531165264217e-04 -8.246312309161500179e-06 1.403509193811493163e-03 1.254660226184690875e-03
3.468750000000000000e+02 7.484468804200212263e-04 -5.122557619180434350e-05 -2.992386738769463339e-05 3.706029988237893977e-04 1.712760405789643945e-05 1.393704844967242826e-03 1.256377362105526698e-03
3.500000000000000000e+02 7.560003176555210808e-04 -4.718163255529866245e-05 -2.529679832044165699e-05 3.707741127109476014e-04 8.883330010148746133e-06 1.385088806162899054e-03 1.255931618264683868e-03
3.531250000000000000e+02 7.507465153927764690e-04 -4.922196590699226993e-05 -2.850686324555556483e-05 3.773014483376206348e-04 3.244763275703260497e-05 1.361071073543698847e-03 1.244559518637047921e-03
3.562500000000000000e+02 7.559295186837084162e-04 -5.509255594574611128e-05 -2.065135812077312412e-05 3.886210434132518531e-04 2.142255879396659293e-05 1.351632648350580435e-03 1.248091605223770406e-03
3.593750000000000000e+02 7.383363560898166230e-04 -6.033510582119918579e-05 -2.449454864464367952e-05 4.016937308811972568e-04 4.360880302520476283e-05 1.328221813358203577e-03 1.234125950164608864e-03
